E   ;01;***;V;****;HEL;HEL;13    ;05;01;01;VIHR  ;GRÖNA ;GREEN ;0002;Helsingin vaalipiiri                    ;Helsingfors valkrets                    ;Zahra                                             ;Abdulla                                           ;2;045;kätilö                                                                                                                                                                                                  ;091;Helsinki                                ;Helsingfors                             ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;30    ;15;07;07;PIR   ;PIR   ;PIR   ;0059;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Harry                                             ;Storbacka                                         ;1;028;yrittäjä                                                                                                                                                                                                ;694;Riihimäki                               ;Riihimäki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;30    ;15;07;07;PIR   ;PIR   ;PIR   ;0060;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Mikko                                             ;Väätäinen                                         ;1;024;vuokraamotyöntekijä, ylioppilas                                                                                                                                                                         ;082;Hattula                                 ;Hattula                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;17    ;10;08;08;SSP   ;FSP   ;SSP   ;0061;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Raimo                                             ;Hakkarainen                                       ;1;065;työteknikko                                                                                                                                                                                             ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;17    ;10;08;08;SSP   ;FSP   ;SSP   ;0062;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Arja                                              ;Karlsson                                          ;2;066;merkonomi                                                                                                                                                                                               ;283;Hämeenkoski                             ;Hämeenkoski                             ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;17    ;10;08;08;SSP   ;FSP   ;SSP   ;0063;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Timo                                              ;Nieminen                                          ;1;062;yrittäjä, kierrätyskeskuksen vastaava                                                                                                                                                                   ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;17    ;10;08;08;SSP   ;FSP   ;SSP   ;0064;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Markku                                            ;Vuori                                             ;1;063;ihmissuhdekouluttaja                                                                                                                                                                                    ;111;Heinola                                 ;Heinola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0065;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Antti                                             ;Holopainen                                        ;1;063;lääkäri                                                                                                                                                                                                 ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0066;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Pekka                                             ;Järvinen                                          ;1;058;kirvesmies                                                                                                                                                                                              ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0067;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Juha                                              ;Kari                                              ;1;049;ilmastointiasentaja                                                                                                                                                                                     ;111;Heinola                                 ;Heinola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0068;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Vuokko                                            ;Kautto                                            ;2;060;sosiaalityöntekijä, yhteiskuntatieteiden maisteri                                                                                                                                                       ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0069;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Sylvain                                           ;Kipre                                             ;1;040;diplomi-insinööri, filosofian tohtori                                                                                                                                                                   ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0070;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Heikki                                            ;Leisti                                            ;1;053;elämysterapeutti                                                                                                                                                                                        ;081;Hartola                                 ;Hartola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0071;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Suvi                                              ;Mäkinen                                           ;2;028;työllisyyden palvelualan päällikkö                                                                                                                                                                      ;061;Forssa                                  ;Forssa                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0072;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Janne                                             ;Nieminen                                          ;1;043;teurastaja                                                                                                                                                                                              ;061;Forssa                                  ;Forssa                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0073;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Ritva                                             ;Oinonen                                           ;2;046;johtava psykologi                                                                                                                                                                                       ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0074;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Aino-Kaisa                                        ;Pekonen                                           ;2;032;lähihoitaja                                                                                                                                                                                             ;694;Riihimäki                               ;Riihimäki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0075;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Helena                                            ;Puistola                                          ;2;054;terveydenhuollon opettaja, sairaanhoitaja-terveydenhoitaja                                                                                                                                              ;165;Janakkala                               ;Janakkala                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0076;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Irma                                              ;Taavela                                           ;2;035;vientikoordinaattori, perhepäivähoitaja                                                                                                                                                                 ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0077;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Juha                                              ;Ulmanen                                           ;1;052;koneistaja                                                                                                                                                                                              ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;15    ;04;09;09;VAS   ;VÄNST ;LEFT  ;0078;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Sami                                              ;Varsell                                           ;1;034;opiskelija                                                                                                                                                                                              ;082;Hattula                                 ;Hattula                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;14    ;11;10;10;KTP   ;KAP   ;CWP   ;0079;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Aarne                                             ;Tuomaala                                          ;1;054;lämmittäjä                                                                                                                                                                                              ;061;Forssa                                  ;Forssa                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;14    ;11;10;10;KTP   ;KAP   ;CWP   ;0080;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Mikko                                             ;Leppänen                                          ;1;063;rakennusmies                                                                                                                                                                                            ;576;Padasjoki                               ;Padasjoki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;14    ;11;10;10;KTP   ;KAP   ;CWP   ;0081;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Rauni                                             ;Tuunanen                                          ;1;058;työmies                                                                                                                                                                                                 ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;14    ;11;10;10;KTP   ;KAP   ;CWP   ;0082;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Eino                                              ;Laakso                                            ;1;076;asemamestari                                                                                                                                                                                            ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0083;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Teija                                             ;Arvidsson                                         ;2;049;luokanopettaja, kasvatustieteiden maisteri                                                                                                                                                              ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0084;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Sonja                                             ;Falk                                              ;2;034;kustannuspäällikkö, teologian maisteri                                                                                                                                                                  ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0085;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Yrjö                                              ;Hartikka                                          ;1;055;elektroniikkasuunnittelija                                                                                                                                                                              ;560;Orimattila                              ;Orimattila                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0086;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Leena                                             ;Kaartinen                                         ;2;069;lääkäri, kirjailija                                                                                                                                                                                     ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0087;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Seppo                                             ;Kariniemi                                         ;1;027;rahoitusjohtaja                                                                                                                                                                                         ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0088;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Marjo                                             ;Loponen                                           ;2;044;eduskuntaryhmän pääsihteeri, kauppatieteiden maisteri                                                                                                                                                   ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0089;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Leena                                             ;Mantere                                           ;2;054;koulutuspäällikkö, sosiaalikasvattaja                                                                                                                                                                   ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0090;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Heikki                                            ;Mäkilä                                            ;1;051;yrittäjä, diplomi-insinööri                                                                                                                                                                             ;111;Heinola                                 ;Heinola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0091;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Susanna                                           ;Peltonen                                          ;2;042;erityisopettaja, kasvatustieteiden maisteri                                                                                                                                                             ;834;Tammela                                 ;Tammela                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0092;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Miina                                             ;Pietilä                                           ;2;033;graafinen suunnittelija                                                                                                                                                                                 ;086;Hausjärvi                               ;Hausjärvi                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0093;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Timo                                              ;Pokki                                             ;1;049;diakoniasäätiön ja -laitoksen johtaja, dosentti                                                                                                                                                         ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0094;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Timo                                              ;Räihä                                             ;1;057;päihdetyöntekijä                                                                                                                                                                                        ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0095;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Päivi                                             ;Räsänen                                           ;2;051;kansanedustaja, lääkäri                                                                                                                                                                                 ;694;Riihimäki                               ;Riihimäki                               ;  ; ;1; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;9     ;06;11;11;KD    ;KD    ;CD    ;0096;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Timo                                              ;Sinivuori                                         ;1;043;kasvatustieteiden tohtori                                                                                                                                                                               ;694;Riihimäki                               ;Riihimäki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0097;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Sami                                              ;Hietanen                                          ;1;026;lastentarhanopettaja, sosionomi (AMK)                                                                                                                                                                   ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0098;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Jukka                                             ;Ilmonen                                           ;1;054;yrittäjyyden lehtori, kauppatieteiden maisteri                                                                                                                                                          ;560;Orimattila                              ;Orimattila                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0099;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Jari                                              ;Juutinen                                          ;1;051;näytelmäkirjailija, teatterinjohtaja                                                                                                                                                                    ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0100;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Auli                                              ;Laine                                             ;2;043;toimintaterapeutti, yrittäjä                                                                                                                                                                            ;086;Hausjärvi                               ;Hausjärvi                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0101;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Anssi                                             ;Lepistö                                           ;1;031;koulunjohtaja                                                                                                                                                                                           ;165;Janakkala                               ;Janakkala                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0102;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Aleksi                                            ;Mäntylä                                           ;1;031;toimitusjohtaja, ympäristöasiantuntija                                                                                                                                                                  ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0103;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Kirsi                                             ;Ojansuu                                           ;2;047;kansanedustaja, luokanopettaja                                                                                                                                                                          ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ;1; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0104;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Minna                                             ;Remes-Sievänen                                    ;2;041;sosiaalipäällikkö                                                                                                                                                                                       ;111;Heinola                                 ;Heinola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0105;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Marko                                             ;Romppanen                                         ;1;039;liiketoiminnan kehitysjohtaja                                                                                                                                                                           ;694;Riihimäki                               ;Riihimäki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0106;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Päivi                                             ;Sieppi                                            ;2;049;ympäristötarkastaja, maatalous- ja metsätieteiden maisteri                                                                                                                                              ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0107;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Alpo                                              ;Suhonen                                           ;1;062;valmentaja                                                                                                                                                                                              ;061;Forssa                                  ;Forssa                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0108;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Marko                                             ;Suomi                                             ;1;041;kuvataiteilija, kuvataiteen maisteri                                                                                                                                                                    ;560;Orimattila                              ;Orimattila                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0109;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Kristiina                                         ;Vanhala-Selin                                     ;2;041;historian ja yhteiskuntaopin lehtori, filosofian maisteri                                                                                                                                               ;098;Hollola                                 ;Hollola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;13    ;05;12;12;VIHR  ;GRÖNA ;GREEN ;0110;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Eero                                              ;Yrjö-Koskinen                                     ;1;048;toiminnanjohtaja, valtiotieteiden maisteri                                                                                                                                                              ;694;Riihimäki                               ;Riihimäki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0111;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Tuula                                             ;Forsblom                                          ;2;041;sairaanhoitaja, sosionomi (AMK)                                                                                                                                                                         ;061;Forssa                                  ;Forssa                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0112;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Sirpa                                             ;Hassinen                                          ;2;049;pienyrittäjä                                                                                                                                                                                            ;532;Nastola                                 ;Nastola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0113;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;James                                             ;Hirvisaari                                        ;1;050;veturinkuljettaja, teologian ylioppilas                                                                                                                                                                 ;016;Asikkala                                ;Asikkala                                ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0114;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Harri                                             ;Kerijoki                                          ;1;061;puuseppä                                                                                                                                                                                                ;111;Heinola                                 ;Heinola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0115;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Marianne                                          ;Koivisto                                          ;2;060;yrittäjä, eläkeläinen                                                                                                                                                                                   ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0116;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Rami                                              ;Lehto                                             ;1;038;laboratoriotyöntekijä                                                                                                                                                                                   ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0117;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Anne                                              ;Louhelainen                                       ;2;046;työnohjaaja, ylioppilasmerkonomi                                                                                                                                                                        ;098;Hollola                                 ;Hollola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0118;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Sami                                              ;Mattila                                           ;1;054;projektivastaava                                                                                                                                                                                        ;061;Forssa                                  ;Forssa                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0119;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Martti                                            ;Mäkelä                                            ;1;031;restonomi                                                                                                                                                                                               ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0120;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Sirkka-Liisa                                      ;Papinaho                                          ;2;060;sairaanhoitaja, terveydenhoitaja                                                                                                                                                                        ;560;Orimattila                              ;Orimattila                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0121;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Heimo                                             ;Peltola                                           ;1;067;yrittäjä                                                                                                                                                                                                ;433;Loppi                                   ;Loppi                                   ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0122;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Jari                                              ;Ronkainen                                         ;1;038;yrittäjä                                                                                                                                                                                                ;098;Hollola                                 ;Hollola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0123;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Ismo                                              ;Soukola                                           ;1;050;vanhempi konstaapeli                                                                                                                                                                                    ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;23    ;08;13;13;PS    ;SAF   ;TF    ;0124;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Seppo                                             ;Venesjärvi                                        ;1;060;yrittäjä                                                                                                                                                                                                ;560;Orimattila                              ;Orimattila                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;8     ;09;14;14;SKP   ;FKP   ;CPF   ;0125;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Juha                                              ;Haukka                                            ;1;050;vaihetyöntekijä                                                                                                                                                                                         ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;8     ;09;14;14;SKP   ;FKP   ;CPF   ;0126;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Pauli                                             ;Pietilä                                           ;1;066;eläkeläinen                                                                                                                                                                                             ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;8     ;09;14;14;SKP   ;FKP   ;CPF   ;0127;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Tero                                              ;Pitkä                                             ;1;034;lähihoitaja                                                                                                                                                                                             ;111;Heinola                                 ;Heinola                                 ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;8     ;09;14;14;SKP   ;FKP   ;CPF   ;0128;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Hannu                                             ;Salminen                                          ;1;056;näyttelijä                                                                                                                                                                                              ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;8     ;09;14;14;SKP   ;FKP   ;CPF   ;0129;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Ritva                                             ;Sorvali                                           ;2;053;näyttelijä                                                                                                                                                                                              ;398;Lahti                                   ;Lahtis                                  ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;8     ;09;14;14;SKP   ;FKP   ;CPF   ;0130;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Reijo                                             ;Sutinen                                           ;1;062;putkiasentaja                                                                                                                                                                                           ;694;Riihimäki                               ;Riihimäki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;32    ;17;15;15;VP    ;FP    ;BWF   ;0131;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Timo                                              ;Järvi                                             ;1;048;metallimies                                                                                                                                                                                             ;109;Hämeenlinna                             ;Tavastehus                              ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;32    ;17;15;15;VP    ;FP    ;BWF   ;0132;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Pepe                                              ;Viljanen                                          ;1;045;koulunkäyntiohjaaja                                                                                                                                                                                     ;694;Riihimäki                               ;Riihimäki                               ;  ; ; ; ; ;          ;0000000;
E   ;06;***;V;****;HÄM;TAV;0616  ;99;16;16;E133  ;E133  ;N/A   ;0133;Hämeen vaalipiiri                       ;Tavastlands valkrets                    ;Kari                                              ;Valjakka                                          ;1;046;levyseppähitsaaja                                                                                                                                                                                       ;111;Heinola                                 ;Heinola                                 ;  ; ; ; ; ;          ;0000000;
E   ;07;***;V;****;PIR;BIR;31    ;16;01;01;M11   ;F11   ;C11   ;0002;Pirkanmaan vaalipiiri                   ;Birkalands valkrets                     ;Jari                                              ;Leino                                             ;1;046;yrittäjä, humanististen tieteiden kandidaatti                                                                                                                                                           ;790;Sastamala                               ;Sastamala                               ;  ; ; ; ; ;          ;0000000;
E   ;07;***;V;****;PIR;BIR;31    ;16;01;01;M11   ;F11   ;C11   ;0003;Pirkanmaan vaalipiiri                   ;Birkalands valkrets                     ;Kai                                               ;Leponiemi                                         ;1;044;ajoesimies                                                                                                                                                                                              ;790;Sastamala                               ;Sastamala                               ;  ; ; ; ; ;          ;0000000;
E   ;07;***;V;****;PIR;BIR;31    ;16;01;01;M11   ;F11   ;C11   ;0004;Pirkanmaan vaalipiiri                   ;Birkalands valkrets                     ;Oula                                              ;Lintula                                           ;1;031;tekniikan ylioppilas, lehdenjakaja                                                                                                                                                                      ;020;Akaa                                    ;Akaa                                    ;  ; ; ; ; ;          ;0000000;
